,yokai,question,correct,gpt4o-mini,meta-llama-3.3-70b-instruct,gpt4o,llama-3.1-70b-japanese-instruct-2407,llama-3.1-swallow-70b-instruct-v0.1,llama-3-elyza-jp-8b,qwen2.5-32b-instruct,calm3-chat,qwen2.5-7b-instruct,llama-3.1-swallow-8b-instruct-v0.3,eurollm-9b-instruct,qwen2-7b-instruction,qwen2.5-14b-instruct,qwen2.5-3b-instruct,llama-3.1-swallow-8b-instruct-v0.1,gemma-2-27b-it,llama-3.1-swallow-8b-instruct-v0.2,meta-llama-3.1-8b-instruct,meta-llama-3-8b-instruct,tanuki-8x8b-dpo-v1.0,mistral-nemo-instruct-2407,gemma-2-9b-it,swallow-13b-instruct-v0.1,llm-jp-3-13b-insturct,llama-3.2-3b-instruct,gemma-2-2b-it,swallow-7b-instruct-v0.1,llm-jp-3-1.8b-instruct,llm-jp-3-3.7b-instruct,mistral-7b-instruct-v0.2,tanuki-8b-dpo-v1.0,eurollm-1.7b-instruct,llama-3-swallow-70b-instruct-v0.1,llama-3-swallow-8b-instruct-v0.1
276,川螢,"日本の妖怪である「川螢」は、特定の環境条件下でどのように現れるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 雪の日の夜
- 雨の日の夜
- 晴れの日の昼
- 風の強い日の夕方",雨の日の夜,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,
277,川ミサキ,"川ミサキは何に憑くとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人間
- 山
- 海
- 船",人間,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,,,
278,川者,"日本の妖怪「河童」は何をすると失う力があるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 水をかけられる
- 頭の皿が割れる
- 土を触る
- 人間と戦う",頭の皿が割れる,True,True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,
279,岸涯小僧,"岸涯小僧が川辺で魚を獲るとされる方法は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 網を使う
- 手づかみで捕る
- 釣り竿を使う
- 水中で待ち伏せする",手づかみで捕る,True,True,True,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,,True,False,False,False,True,False,False,,,,,
280,鑵子転ばし,"日本の妖怪である「鑵子転ばし」が人間に対して行う行動は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 転倒させるために器を転がす
- 物を盗むために忍び寄る
- 声をかけて驚かせる
- 光を放って道を照らす",転倒させるために器を転がす,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,False,False,True,False,True,,,
281,カンツメ、カンテメ,"カンツメの死後、彼女の霊が出ることを恐れて奄美大島南部では何を避ける習慣があるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 夜半に海に入ること
- かんつめ節を歌うこと
- 祭りを開催すること
- 山に登ること",かんつめ節を歌うこと,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,False,False,False,,,
282,龕の精,"日本の妖怪である「マジムン」が股をくぐられると人間に何が起こるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 運が良くなる
- 死んでしまう
- 呪われる
- 幸福になる",死んでしまう,False,False,False,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,False,,,
283,元三大師,"元三大師に関する信仰が広まった背景として、どのような効果が信じられていたとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 病気の治癒
- 縁結び
- 厄除け
- 金運向上",厄除け,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,,False,False,False,True,,False,,True,,,,
284,加牟波理入道,"加牟波理入道が大晦日に厠で唱えられる呪文として知られているのは何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 頑張り入道時鳥
- 見越し入道
- 雪隠坊
- 山都",頑張り入道時鳥,,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,,True,,False,False,True,False,False,,False,True,,
285,気狐,"日本の妖怪である「気狐」が好物とされている食べ物は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 鶏卵
- 油揚げ
- 生魚
- 干し草",油揚げ,True,True,True,True,True,True,True,True,False,,True,True,,False,True,False,True,True,True,True,True,False,False,True,True,True,False,True,,,False,False,,
286,"きさらぎ駅
","きさらぎ駅の都市伝説において、最初の体験談が語られたのは何年のことであるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 2002年
- 2004年
- 2006年
- 2008年",2004年,True,True,True,True,True,False,True,True,True,False,False,False,True,True,False,,False,True,True,False,False,True,True,False,False,True,True,False,False,,False,False,,
287,キジムナー、キジムン,"キジムナーが好む食べ物として、特に好まれる部位はどれとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 魚の尻尾
- 魚の左目
- 魚のヒレ
- 魚の頭",魚の左目,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,False,False,False,False,,False,False,False,,
288,鬼女,"日本の妖怪である鬼女について、特に妊婦の胎児を喰らったとされる鬼女の身長はどの程度とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 約150センチメートル
- 約180センチメートル
- 約230センチメートル
- 約300センチメートル",約230センチメートル,False,False,False,True,True,False,True,True,True,False,False,,True,,False,False,True,False,False,,False,True,False,True,True,True,False,False,True,,,,,
289,鬼神,"日本の妖怪鬼神が昼間に行動するとされている場所はどこだとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 神社
- 古木の近く
- 河原
- 人の家",古木の近く,True,True,True,False,True,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,,False,,,
290,狐松明,"狐松明は、一般的にどのような場所に現れるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人の気配のない場所
- 繁華街
- 神社の境内
- 川の近く",人の気配のない場所,True,True,True,True,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,,,
291,狐憑き,"狐憑きに関する信仰の中で、狐に憑かれた人が好む食べ物として広く知られているものは何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 赤飯
- 寿司
- 天ぷら
- 焼き魚",赤飯,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,,True,False,True,False,False,True,True,True,True,False,True,False,True,False,True,True,,
292,狐の嫁入り,"日本の妖怪である「狐の嫁入り」に関連して、天気雨をこの名前で呼ぶ理由として最も一般的に考えられているのはどれでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 狐が婚礼のために雨を降らせると信じられているから
- 狐が人を化かす力があるとされているから
- 雨が降ると狐が現れるとされているから
- 狐の婚礼を見た人が少ないから",狐が婚礼のために雨を降らせると信じられているから,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,,False,False,True,True,,
293,狐火,"狐火が現れる時期として一般的に春から秋にかけてとされていますが、特にどの時期に現れやすいとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 冬
- 春
- 夏
- 秋",夏,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,,True,False,True,False,False,,True,,,
294,鬼童、鬼童丸,"日本の妖怪鬼童丸はどのようにして源頼光に斬られたとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 頼光が牛の中から現れた鬼童丸を斬った
- 鬼童丸が自ら頼光に挑んで斬られた
- 頼光が鬼童丸を罠にかけて斬った
- 鬼童丸が他の妖怪と戦っている最中に斬られた",頼光が牛の中から現れた鬼童丸を斬った,False,False,False,False,False,True,False,False,False,False,,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,True,False,False,False,,,,
295,絹狸,"日本の妖怪である「絹狸」は、どのような特性を持つとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人間の姿を見せる
- 衣を打って音を出す
- 金品を盗む
- 夜にのみ現れる",衣を打って音を出す,True,False,True,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,,,
